101,10,79,7.9294,4.74.5,5.78,2.5,6.22,4.5,4.0,2.0,6.0,5.0,6.5
101,13,6,7.9294,4.46465.98,7.63,4.57,5.48,6.0,5.48,5.24,3.27,1.78,2.72,5.39,0.5,4.0
101,13,8,7.9294,3.88313.97,7.63,4.57,5.48,0.0,6.0,5.48,5.24,3.27,1.78,2.72,3.84,0.5
101,13,7,7.9294,3.92543.97,7.63,4.57,5.48,0.0,6.0,5.48,5.79,3.27,1.78,2.72,3.84,0.5
101,13,8,7.9294,3.75623.97,7.22,4.57,5.48,0.0,6.0,5.18,4.3,3.27,1.78,2.72,3.84,0.5
101,13,9,7.9294,3.70923.97,7.22,3.5,5.9,0.0,6.0,5.18,4.3,3.27,1.78,2.72,0.5,3.88
101,13,9,7.9294,3.80693.97,7.22,3.5,5.56,0.0,6.0,5.18,4.3,4.88,1.78,2.72,0.5,3.88
101,12,11,7.9294,4.313.97,7.22,3.5,5.56,6.0,4.35,4.3,4.88,1.78,5.78,0.5,3.88
101,13,8,7.9294,3.96543.97,7.22,3.5,4.98,6.02,6.0,5.18,4.3,1.78,1.5,2.72,0.5,3.88
101,11,10,7.9294,4.373.97,7.22,6.67,4.98,4.66,6.0,4.3,1.78,4.11,0.5,3.88
101,11,8,7.9294,4.793.97,7.49,6.67,4.98,4.66,6.0,4.3,6.13,4.11,0.5,3.88
101,11,7,7.9294,5.04275.72,7.34,6.67,4.98,4.66,6.22,5.26,6.13,4.11,0.5,3.88
101,11,7,7.9294,5.07914.09,8.88,7.8,6.67,4.98,4.66,6.0,4.3,4.11,0.5,3.88
101,11,8,7.9294,4.90554.09,6.88,7.8,6.67,5.07,4.66,6.0,4.3,4.11,0.5,3.88
101,10,9,7.9294,5.3614.09,6.88,7.87,6.67,5.07,3.02,6.0,4.3,4.11,5.6
101,10,9,7.9294,5.3064.09,6.88,7.87,6.88,5.07,4.66,6.0,4.3,4.11,3.2
101,11,10,7.9294,4.91456.88,7.43,6.88,5.07,5.93,6.0,4.3,0.5,3.76,4.11,3.2
101,11,9,7.9294,4.89736.88,7.43,6.88,5.07,6.56,6.0,3.11,0.5,4.13,4.11,3.2
101,11,9,7.9294,4.79736.88,7.43,6.88,5.07,5.68,6.0,3.0,0.5,4.13,4.0,3.2
101,11,10,7.9294,4.756.88,7.05,6.88,5.07,5.68,6.0,2.47,0.89,4.13,4.0,3.2
101,11,10,7.9294,5.096.88,7.05,6.72,5.23,5.68,6.0,2.47,4.63,4.13,4.0,3.2
101,13,7,7.9294,4.69853.06,6.88,7.05,5.23,5.68,6.0,6.31,2.47,0.89,4.13,2.88,4.0,6.5
101,12,7,7.9294,4.47253.27,6.88,7.65,5.23,5.68,6.0,7.1,2.47,4.13,2.88,1.88,0.5
101,12,8,7.9294,4.28673.27,7.35,4.69,5.68,6.0,6.54,2.02,4.13,6.5,2.88,1.88,0.5
101,12,5,7.9294,4.49333.27,7.5,7.35,4.83,5.68,6.54,2.02,4.13,6.5,3.72,1.88,0.5
101,12,8,7.9294,3.93833.27,6.95,4.69,5.68,2.5,6.58,2.02,4.13,6.5,1.88,2.56,0.5
101,12,8,7.9294,4.00673.27,3.6,6.95,4.95,4.66,2.5,6.58,4.13,6.5,1.88,2.56,0.5
101,12,8,7.9294,3.98583.27,3.6,6.66,4.95,3.0,2.5,6.58,5.83,6.5,1.88,2.56,0.5
101,12,8,7.9294,3.96333.27,3.6,6.66,5.68,3.09,2.5,6.58,4.74,6.5,1.88,2.56,0.5
101,13,5,7.9294,3.92153.27,3.6,6.93,6.27,0.9,2.5,6.32,4.74,6.5,0.89,2.56,6.0,0.5
101,13,8,7.9294,4.02083.27,3.6,6.31,5.68,0.9,2.5,6.32,4.74,6.5,0.89,2.56,8.5,0.5
101,14,9,7.9294,3.46573.27,3.6,6.56,3.0,5.68,0.9,2.5,6.32,4.74,2.0,0.89,2.56,0.5,6.0
101,14,9,7.9294,3.46573.27,3.6,6.56,3.0,5.68,0.9,2.5,6.32,4.74,2.0,0.89,2.56,0.5,6.0
101,14,8,7.9294,3.25717.67,3.6,6.56,3.0,5.68,0.9,2.5,4.13,2.0,0.0,2.56,0.5,0.5,6.0
101,14,6,7.9294,3.59797.67,3.6,6.13,3.0,5.36,0.9,2.5,4.13,2.0,0.89,2.56,5.13,0.5,6.0
101,13,8,7.9294,3.13627.51,3.6,5.6,3.0,5.36,0.9,2.5,4.13,2.0,0.89,2.56,2.22,0.5
101,14,6,7.9294,3.19643.27,6.48,5.36,0.9,2.5,6.55,3.36,4.13,2.0,3.5,0.89,2.56,2.75,0.5
101,13,9,7.9294,3.52463.27,5.94,5.36,0.9,2.5,6.55,3.36,4.13,7.11,0.89,2.56,2.75,0.5
101,13,7,7.9294,3.65853.27,6.41,5.36,0.9,2.5,6.55,3.36,4.13,8.38,0.89,2.56,2.75,0.5
101,13,8,7.9294,3.62383.27,7.23,5.36,0.9,2.5,6.55,3.36,4.13,7.11,0.89,2.56,2.75,0.5
101,13,7,7.9294,3.88083.27,7.5,5.36,3.59,2.5,6.55,3.36,4.13,7.11,0.89,2.56,3.13,0.5
101,13,5,7.9294,3.93383.27,7.7,5.36,3.25,2.5,6.55,3.36,4.89,7.11,0.89,2.56,3.2,0.5
101,12,7,7.9294,4.14583.27,7.7,5.32,0.9,2.5,6.55,3.36,4.89,7.11,0.89,4.06,3.2
101,10,8,7.9294,4.6037.74,7.7,5.32,0.9,2.5,3.36,5.64,7.11,2.56,3.2
101,10,10,7.9294,4.1177.74,7.7,5.32,0.9,2.5,3.0,3.36,4.89,2.56,3.2
101,10,7,7.9294,4.6767.74,4.99,7.7,5.32,2.5,3.0,3.36,4.89,4.06,3.2
101,10,9,7.9294,4.2677.74,7.7,5.32,0.9,2.5,3.0,3.36,4.89,4.06,3.2
101,10,7,7.9294,4.6637.74,7.61,5.11,5.32,0.9,2.5,3.0,3.36,6.44,4.65
101,10,10,7.9294,4.2917.38,7.5,5.32,0.9,2.5,3.0,2.02,6.44,4.65,3.2
101,10,10,7.9294,4.4597.38,7.5,5.32,0.72,2.5,3.0,2.02,6.44,4.65,5.06
101,11,9,7.9294,4.00367.38,7.5,5.32,0.72,2.5,3.0,2.02,1.0,4.89,4.65,5.06
101,11,9,7.9294,4.00367.38,7.5,5.32,0.72,2.5,3.0,2.02,1.0,4.89,4.65,5.06
101,11,9,7.9294,3.84737.5,7.5,5.32,0.72,2.5,3.0,2.02,1.0,4.89,4.65,3.22
101,11,8,7.9294,3.81097.67,6.93,5.32,0.72,2.5,3.0,2.02,1.0,4.89,4.65,3.22
101,11,4,7.9294,4.317.67,6.88,5.92,2.94,2.5,4.0,2.02,1.0,4.89,4.65,4.94
101,11,4,7.9294,4.357.74,6.88,5.03,2.94,2.5,4.0,3.28,1.0,4.89,4.65,4.94
101,11,5,7.9294,4.15647.77,6.88,5.09,2.94,2.5,4.0,3.28,1.0,4.89,4.65,2.72
101,11,5,7.9294,4.24647.77,6.88,2.94,2.5,4.0,5.06,4.3,1.0,4.89,4.65,2.72
101,11,5,7.9294,4.28277.26,6.88,2.94,2.5,4.0,4.3,5.97,1.0,4.89,4.65,2.72
101,11,6,7.9294,4.27557.55,6.88,2.94,2.5,4.0,4.3,5.97,1.0,4.89,4.0,3.0
101,11,7,7.9294,4.19277.55,6.9,2.94,2.5,4.0,4.3,5.32,1.0,4.89,4.0,2.72
101,10,8,7.9294,4.6077.44,6.9,2.94,4.0,4.3,5.32,3.56,4.89,4.0,2.72
101,10,8,7.9294,4.77.47,6.9,2.94,4.0,4.3,5.32,3.56,4.89,4.9,2.72
101,10,7,7.9294,4.6567.47,6.9,2.94,5.01,4.0,4.17,3.56,4.89,4.9,2.72
101,11,6,7.9294,4.69367.45,6.9,2.94,3.6,4.0,3.17,3.56,4.89,4.9,2.72,7.5
101,11,3,7.9294,4.96827.43,6.9,2.94,5.84,5.0,3.17,3.56,4.89,5.17,7.0,2.75
101,10,5,7.9294,4.9127.43,6.43,4.19,5.78,5.0,3.84,3.17,3.56,4.89,4.83
101,10,7,7.9294,4.5657.43,6.43,0.72,5.78,5.0,3.84,3.17,3.56,4.89,4.83
101,10,8,7.9294,4.2857.29,5.8,0.72,5.78,5.0,3.84,3.17,1.0,5.42,4.83
101,10,8,7.9294,4.2837.27,5.8,0.72,5.78,5.0,3.84,3.17,1.0,5.42,4.83
101,10,8,7.9294,4.2337.3,5.8,0.72,5.25,5.0,3.84,3.17,1.0,5.42,4.83
101,10,7,7.9294,4.1067.36,5.8,0.72,5.25,5.0,3.84,3.17,1.0,5.42,3.5
101,10,6,7.9294,4.1967.36,5.8,0.72,6.15,5.0,3.84,3.17,1.0,5.42,3.5
101,10,7,7.9294,4.2037.43,5.8,0.72,6.15,5.0,3.84,3.17,1.0,5.42,3.5
101,10,7,7.9294,4.1437.24,5.8,0.72,5.74,5.0,3.84,3.17,1.0,5.42,3.5
101,10,7,7.9294,4.1097.22,5.8,0.72,5.42,5.0,3.84,3.17,1.0,5.42,3.5
101,11,7,7.9294,3.76097.17,5.8,0.72,5.98,5.0,3.84,3.17,1.0,5.42,3.27,0.0
101,11,7,7.9294,3.717.17,5.8,0.72,5.42,5.0,3.84,3.17,1.0,5.42,3.27,0.0
101,11,7,7.9294,3.62277.17,5.24,0.72,5.42,5.0,3.44,3.17,1.0,5.42,3.27,0.0
101,11,6,7.9294,3.76737.17,5.24,0.72,5.31,5.0,5.14,3.17,1.0,5.42,3.27,0.0
101,11,5,7.9294,3.89187.17,5.06,0.72,5.78,5.0,5.81,4.25,1.0,3.27,4.75,0.0
101,11,6,7.9294,3.85096.94,5.79,0.72,5.91,5.0,4.73,4.25,1.0,3.27,4.75,0.0
101,11,7,7.9294,3.83277.13,5.06,5.31,7.36,4.47,3.17,0.64,1.0,3.27,4.75,0.0
101,12,7,7.9294,3.46677.13,5.06,5.31,5.0,3.27,3.17,0.64,1.0,3.27,4.75,0.0,3.0
101,11,7,7.9294,3.79917.13,4.7,5.63,4.0,4.47,3.17,0.64,3.27,5.78,0.0,3.0
101,12,8,7.9294,3.6457.05,4.7,1.38,5.64,4.0,5.03,3.17,0.72,3.27,5.78,0.0,3.0
101,12,7,7.9294,3.87173.2,6.63,4.7,5.64,4.0,5.03,3.17,0.72,7.1,3.27,0.0,3.0
101,11,7,7.9294,4.07556.64,4.7,5.64,4.0,5.03,4.25,0.72,7.1,3.75,0.0,3.0
101,11,9,7.9294,4.01643.43,4.7,1.6,6.0,5.64,4.0,5.03,4.25,3.75,5.78,0.0
101,11,9,7.9294,4.03826.24,3.43,4.7,1.6,5.64,4.0,5.03,4.25,3.75,5.78,0.0
101,11,6,7.9294,4.54185.88,4.94,4.7,1.6,5.64,6.63,6.02,4.25,4.52,5.78,0.0
101,11,8,7.9294,4.14735.88,4.7,1.6,5.64,4.0,6.02,4.21,3.27,4.52,5.78,0.0
101,11,7,7.9294,4.225.88,4.7,1.6,5.64,4.0,6.82,4.21,3.27,4.52,5.78,0.0
101,12,5,7.9294,4.30175.88,5.0,4.7,5.21,1.6,5.64,4.0,6.02,3.27,4.52,5.78,0.0
101,11,6,7.9294,4.23276.85,6.12,4.7,5.64,4.0,6.02,4.21,3.27,1.0,4.75,0.0
101,11,8,7.9294,4.32645.88,6.12,4.7,1.6,5.64,4.0,6.02,4.83,3.27,5.53,0.0
101,11,7,7.9294,4.20365.88,6.12,6.43,1.6,6.05,5.03,4.83,3.27,5.53,0.0,1.5
101,11,7,7.9294,4.24735.88,6.12,6.43,5.78,1.6,5.58,5.03,3.27,5.53,0.0,1.5
101,11,7,7.9294,4.23735.88,6.12,6.43,5.67,1.6,5.58,5.03,3.27,5.53,0.0,1.5
101,11,6,7.9294,4.28825.88,6.12,6.43,5.67,1.6,5.07,5.03,3.27,6.6,0.0,1.5
101,11,6,7.9294,4.19915.88,7.5,6.43,1.6,5.7,3.81,5.17,3.27,5.33,0.0,1.5
101,11,7,7.9294,4.18735.88,7.5,5.22,1.6,5.7,4.89,5.17,3.27,5.33,0.0,1.5
101,11,7,7.9294,4.24455.88,7.5,4.7,1.6,5.7,6.04,5.17,3.27,5.33,0.0,1.5
101,10,8,7.9294,4.1444.7,5.92,5.7,6.04,5.17,0.64,6.44,5.33,0.0,1.5
101,10,8,7.9294,4.2676.2,4.7,5.7,6.04,5.17,0.64,7.39,5.33,0.0,1.5
101,10,8,7.9294,4.3786.58,4.7,5.17,6.82,5.65,0.64,7.39,5.33,0.0,1.5
101,10,8,7.9294,4.3246.58,4.7,5.17,6.82,5.11,0.64,7.39,5.33,0.0,1.5
101,10,8,7.9294,4.296.58,4.7,5.17,6.48,5.11,0.64,7.39,5.33,0.0,1.5
101,10,6,7.9294,4.3526.58,4.7,5.17,7.01,5.11,0.64,7.48,5.33,0.0,1.5
101,10,6,7.9294,4.2066.93,4.7,5.0,6.2,5.11,0.64,6.65,5.33,0.0,1.5
101,10,7,7.9294,4.0476.93,4.7,4.71,5.53,5.11,0.72,5.94,5.33,0.0,1.5
101,10,8,7.9294,3.9256.96,3.85,4.19,6.27,5.11,0.72,5.32,5.33,0.0,1.5
101,10,8,7.9294,3.8846.55,3.85,4.19,6.27,5.11,0.72,5.32,5.33,0.0,1.5
101,10,7,7.9294,3.9476.75,3.85,4.62,6.27,5.11,0.72,5.32,5.33,0.0,1.5
101,10,8,7.9294,3.9856.93,3.85,3.6,5.84,5.26,0.72,5.32,1.5,5.33,1.5
101,11,7,7.9294,3.56643.85,6.81,3.1,5.84,5.26,0.72,5.32,1.5,5.33,0.0,1.5
101,10,8,7.9294,3.9437.18,3.85,2.93,5.84,5.26,0.72,5.32,1.5,5.33,1.5
101,10,7,7.9294,3.9937.18,3.85,3.43,5.84,5.26,0.72,5.32,1.5,5.33,1.5
101,11,8,7.9294,3.63277.18,3.85,2.96,5.84,5.26,0.72,5.32,1.5,5.33,0.5,1.5
101,11,7,7.9294,3.68277.18,3.85,2.96,5.84,5.81,0.72,5.32,1.5,5.33,0.5,1.5
101,12,7,7.9294,3.14170.0,7.18,2.88,2.7,6.32,5.81,0.72,5.32,1.5,3.27,0.5,1.5
101,10,8,7.9294,3.670.0,7.18,2.88,4.21,6.32,5.3,0.72,5.32,3.27,1.5
101,11,9,7.9294,3.24450.0,7.18,2.88,2.7,6.32,5.3,0.72,5.32,3.27,0.5,1.5
101,11,9,7.9294,3.16820.0,7.17,2.88,2.07,6.32,5.3,5.12,0.72,3.27,0.5,1.5
101,10,8,7.9294,3.6474.89,7.17,2.88,2.07,6.32,5.3,5.12,0.72,0.5,1.5
101,10,8,7.9294,3.6475.48,7.17,2.88,2.07,5.73,5.3,5.12,0.72,0.5,1.5
101,10,6,7.9294,3.6545.48,2.88,1.33,7.03,2.07,5.09,5.3,6.14,0.72,0.5
101,9,10,7.9294,3.68895.48,2.88,0.0,7.04,2.07,5.09,5.3,4.62,0.72
101,9,8,7.9294,3.88335.48,3.6,2.88,0.0,7.26,5.09,5.3,4.62,0.72
101,9,7,7.9294,3.765.32,2.88,0.0,7.21,2.0,5.09,5.3,5.32,0.72
101,9,9,7.9294,3.634.78,7.28,2.88,0.0,2.0,5.09,5.3,4.62,0.72
101,9,9,7.9294,3.564.78,7.1,2.88,0.0,2.0,5.09,4.74,4.73,0.72
101,9,8,7.9294,3.71784.78,7.1,2.88,0.0,2.0,5.8,5.45,4.73,0.72
101,8,9,7.9294,4.21124.78,6.88,3.85,2.0,5.43,5.3,4.73,0.72
101,9,10,7.9294,3.68674.78,6.88,3.91,1.62,4.49,4.72,4.73,0.72,1.33
101,9,10,7.9294,3.68674.78,6.88,3.91,1.62,4.49,4.72,4.73,0.72,1.33
101,9,8,7.9294,3.83894.78,7.02,3.91,1.62,5.72,4.72,4.73,0.72,1.33
101,8,10,7.9294,4.10884.78,7.02,3.91,1.53,5.46,4.72,4.73,0.72
101,8,9,7.9294,4.20754.78,7.02,3.91,1.53,5.46,5.51,4.73,0.72
101,9,8,7.9294,4.04114.78,7.02,3.91,1.53,5.46,4.72,4.73,0.72,3.5
101,9,7,7.9294,4.38223.92,6.95,3.91,1.53,5.46,4.72,4.73,0.72,7.5
